"metabolite","super_pathway","sub_pathway","fluid","platform_name","platform_unit","retention_index","CAS","PubChem","ChEBI"
"Low Density Lipoprotein C (particlesize = 21-22 nm)","Lipoproteins","Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","nmol/l",NA,NA,"",""
"Low Density Lipoprotein D (particlesize = 22-25 nm)","Lipoproteins","Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","nmol/l",NA,NA,"",""
"Low Density Lipoprotein E (particlesize = 25-30 nm)","Lipoproteins","Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","nmol/l",NA,NA,"",""
"total cholesterol","Lipids","Sterol","plasma","numares (Lipofit) [NMR]","mg/dl",NA,NA,"",""
"total HDL","Lipoproteins","High Density Lipoprotein","plasma","numares (Lipofit) [NMR]","mg/dl",NA,NA,"",""
"total LDL","Lipoproteins","High Density Lipoprotein","plasma","numares (Lipofit) [NMR]","mg/dl",NA,NA,"",""
"total triglycerides","Lipids","Triacylglycerol","plasma","numares (Lipofit) [NMR]","mg/dl",NA,NA,"",""
"total VLDL","Lipoproteins","Very Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","mg/dl",NA,NA,"",""
"Very Low Density Lipoprotein A (particlesize = 40-60 nm)","Lipoproteins","Very Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","nmol/l",NA,NA,"",""
"Very Low Density Lipoprotein B (particlesize = 60-80 nm)","Lipoproteins","Very Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","nmol/l",NA,NA,"",""
"VLDL quantity","Lipoproteins","Very Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","Number",NA,NA,"",""
"VLDL size","Lipoproteins","Very Low Density Lipoprotein","plasma","numares (Lipofit) [NMR]","nm",NA,NA,"",""
"glucose","Carbohydrates","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","plasma","In-house biochemistry [chem.]","mg/dl",NA,NA,"","CHEBI:17234"
"insulin","Peptides","Peptide Hormone","plasma","In-house biochemistry [chem.]","muU/ml",NA,NA,"","CHEBI:145810"
"lactate","Carbohydrates","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","plasma","In-house biochemistry [chem.]","mg/dl",NA,NA,"","CHEBI:24996"
"NEFA","Lipids","Fatty Acid","plasma","In-house biochemistry [chem.]","values",NA,NA,"",""
"CE(12:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(14:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(14:1)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(15:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(16:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(16:1)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(17:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(18:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(18:1)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(18:2)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(18:3)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(18:4)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(20:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(20:1)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(20:2)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(20:3)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(20:4)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(20:5)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(22:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(22:1)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(22:2)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(22:4)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(22:5)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(22:6)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(24:0)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CE(24:1)","Lipids","Cholesteryl Ester","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(14:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(16:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(18:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(20:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(22:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(22:1)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(24:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(24:1)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(26:0)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"CER(26:1)","Lipids","Ceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(12:0/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(12:0/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/14:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/16:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/16:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/18:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/20:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/20:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:0/22:6)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:1/16:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(14:1/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(15:0/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(15:0/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/16:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/16:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/18:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/18:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/20:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/20:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/20:5)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/22:5)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:0/22:6)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/16:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/18:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/18:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/20:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/20:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/20:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(16:1/22:6)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:0/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:0/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:0/18:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:0/22:6)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/18:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/18:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/20:1)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/20:2)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/20:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/20:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/20:5)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/22:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/22:5)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:1/22:6)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/18:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/20:3)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/20:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/20:5)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/22:4)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/22:5)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(18:2/22:6)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DAG(20:0/20:0)","Lipids","Diacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(16:0)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(20:0)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(22:0)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(22:1)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(24:0)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(24:1)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(26:0)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"DCER(26:1)","Lipids","Dihydroceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(12:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(14:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(14:1)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(15:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(16:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(16:1)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(17:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(18:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(18:1)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(18:2)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(18:3)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(18:4)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(20:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(20:1)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(20:2)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(20:3)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(20:4)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(20:5)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(22:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(22:1)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(22:2)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(22:4)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(22:5)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(22:6)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(24:0)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"FFA(24:1)","Lipids","Fatty Acid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(14:0)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(16:0)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(18:0)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(18:1)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(20:0)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(22:0)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(22:1)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(24:0)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"HCER(24:1)","Lipids","Hexosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(14:0)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(16:0)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(18:0)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(18:1)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(20:1)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(22:0)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(24:0)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LCER(24:1)","Lipids","Lactosylceramide","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(14:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(15:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(16:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(16:1)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(17:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(18:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(18:1)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(18:2)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(18:3)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(20:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(20:1)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(20:2)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(20:3)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(20:4)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(20:5)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(22:4)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(22:5)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPC(22:6)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(16:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(16:1)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(17:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(18:0)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(18:1)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(18:2)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(18:3)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(20:1)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(20:2)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(20:3)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(20:4)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(22:4)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(22:5)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"LPE(22:6)","Lipids","Lysolipid","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(12:0/18:1)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(12:0/18:2)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(12:0/18:3)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(12:0/20:4)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(12:0/22:6)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/14:0)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/16:1)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/18:1)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/18:2)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/18:3)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/20:1)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/20:2)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/20:3)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/20:4)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/20:5)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/22:4)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/22:5)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(14:0/22:6)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/16:1)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/18:1)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/18:2)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/18:3)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/20:3)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/20:4)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"PC(15:0/20:5)","Lipids","Diacylphosphatidylcholine","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
